Coupling
  -4.925 -10.965 -13.544  -9.924  -3.377 -14.456 -21.636 -15.024  -8.811  -8.610 -10.535  -2.721  -4.925
  -6.389  -9.349  -8.850  -2.804   1.777  -3.851 -14.852  -5.111  -3.370  -4.310  -6.477  -3.318  -6.389
  -6.380  -5.818  -5.343  -0.750   1.617  -2.062 -14.099  -1.361   1.724  -0.947  -5.230  -5.790  -6.380
Coupling_transPro_transGly
   3.765   3.525   4.125   6.461  10.345  13.571  19.135  14.977   9.784   4.678   0.000   0.000   3.765
   1.961   2.115   4.830   9.626  13.898  16.663  14.309   9.303   3.425  -0.255   0.000   0.000   1.961
   0.774   1.611   5.419  11.466  15.913  16.098   8.670   1.925  -3.430  -4.749   0.000   0.000   0.774
   0.482   1.341   5.359  11.250  14.511  10.039   2.249  -5.013 -11.156  -7.987   0.000   0.000   0.482
  -0.723   0.134   3.069   7.746   8.544   3.088  -5.447 -12.001 -11.156  -8.466   0.000   0.000  -0.723
  -1.019  -0.471   2.021   4.080   2.223  -4.672 -12.287 -13.791 -11.156  -6.465   0.000   0.000  -1.019
   0.382   0.329   1.051   0.625  -3.549  -9.150 -13.347 -12.134  -7.520  -1.419   0.000   0.000   0.382
   1.339   0.877   0.246  -2.751  -6.225  -9.921 -11.469  -7.024   0.280   3.739   0.000   0.000   1.339
   2.533   2.114   0.615  -4.143  -7.702  -9.736   1.306   1.460   1.805   1.434   0.000   0.000   2.533
   4.225   3.995   1.560  -3.899  -6.794  -4.814   1.675   2.126   1.641   0.835   0.000   0.000   4.225
   5.396   4.974   2.627  -1.106  -1.701   2.149   2.971   2.279   1.425   0.168   0.000   0.000   5.396
   5.474   4.874   3.444   2.677   4.578   8.267  13.740  17.843  13.692   9.060   0.000   0.000   5.474
   3.765   3.525   4.125   6.461  10.345  13.571  19.135  14.977   9.784   4.678   0.000   0.000   3.765
Coupling_transDPro_transGly
   3.765   0.000   0.000   4.678   9.784  14.977  19.135  13.571  10.345   6.461   4.125   3.525   3.765
   5.474   0.000   0.000   9.060  13.692  17.843  13.740   8.267   4.578   2.677   3.444   4.874   5.474
   5.396   0.000   0.000   0.168   1.425   2.279   2.971   2.149  -1.701  -1.106   2.627   4.974   5.396
   4.225   0.000   0.000   0.835   1.641   2.126   1.675  -4.814  -6.794  -3.899   1.560   3.995   4.225
   2.533   0.000   0.000   1.434   1.805   1.460   1.306  -9.736  -7.702  -4.143   0.615   2.114   2.533
   1.339   0.000   0.000   3.739   0.280  -7.024 -11.469  -9.921  -6.225  -2.751   0.246   0.877   1.339
   0.382   0.000   0.000  -1.419  -7.520 -12.134 -13.347  -9.150  -3.549   0.625   1.051   0.329   0.382
  -1.019   0.000   0.000  -6.465 -11.156 -13.791 -12.287  -4.672   2.223   4.080   2.021  -0.471  -1.019
  -0.723   0.000   0.000  -8.466 -11.156 -12.001  -5.447   3.088   8.544   7.746   3.069   0.134  -0.723
   0.482   0.000   0.000  -7.987 -11.156  -5.013   2.249  10.039  14.511  11.250   5.359   1.341   0.482
   0.774   0.000   0.000  -4.749  -3.430   1.925   8.670  16.098  15.913  11.466   5.419   1.611   0.774
   1.961   0.000   0.000  -0.255   3.425   9.303  14.309  16.663  13.898   9.626   4.830   2.115   1.961
   3.765   0.000   0.000   4.678   9.784  14.977  19.135  13.571  10.345   6.461   4.125   3.525   3.765
NtermShift_transPro_transGly
  -3.256  -1.566   2.221   7.159   7.802   9.159  36.706  20.503  15.100  14.881   0.000   0.000  -3.256
 -16.478  -6.676  -2.269   3.345   5.983  14.644   9.406   3.159   8.423  11.095   0.000   0.000 -16.478
 -23.683  -7.731  -2.114   2.893   9.797   9.708   1.419   0.857   2.848   8.459   0.000   0.000 -23.683
 -31.626 -10.813  -2.715   4.353  11.807   6.790   3.932  -2.409 -16.904   6.437   0.000   0.000 -31.626
 -35.368 -19.333  -8.075   4.555  12.435  10.223  -4.971 -13.766 -16.904   0.131   0.000   0.000 -35.368
 -31.521 -14.393  -3.331   3.598   5.174  -8.439 -17.232 -17.404 -16.904  -6.701   0.000   0.000 -31.521
 -11.446  -5.295  -3.642  -4.420 -11.461 -19.213 -18.826 -19.486 -18.036  -7.836   0.000   0.000 -11.446
  -0.017  -3.619  -7.253  -8.451 -18.649 -23.769 -22.703 -18.480  -2.541   1.879   0.000   0.000  -0.017
   0.691  -3.884  -4.153  -5.890 -19.255 -18.624  -0.797  -3.520  -0.458  -1.621   0.000   0.000   0.691
  -2.080  -8.344  -3.355  -0.906  -9.991  -6.474  -0.097  -1.017  -3.214  -3.601   0.000   0.000  -2.080
  -6.491  -9.578  -6.955  -2.877  -4.015   0.433   0.238  -1.163  -0.328  -0.495   0.000   0.000  -6.491
  -3.645  -4.000  -3.325   0.531   2.122   0.808   8.754  28.480  23.729  18.829   0.000   0.000  -3.645
  -3.256  -1.566   2.221   7.159   7.802   9.159  36.706  20.503  15.100  14.881   0.000   0.000  -3.256
NtermShift_transDPro_transGly
  -3.256   0.000   0.000  14.881  15.100  20.503  36.706   9.159   7.802   7.159   2.221  -1.566  -3.256
  -3.645   0.000   0.000  18.829  23.729  28.480   8.754   0.808   2.122   0.531  -3.325  -4.000  -3.645
  -6.491   0.000   0.000  -0.495  -0.328  -1.163   0.238   0.433  -4.015  -2.877  -6.955  -9.578  -6.491
  -2.080   0.000   0.000  -3.601  -3.214  -1.017  -0.097  -6.474  -9.991  -0.906  -3.355  -8.344  -2.080
   0.691   0.000   0.000  -1.621  -0.458  -3.520  -0.797 -18.624 -19.255  -5.890  -4.153  -3.884   0.691
  -0.017   0.000   0.000   1.879  -2.541 -18.480 -22.703 -23.769 -18.649  -8.451  -7.253  -3.619  -0.017
 -11.446   0.000   0.000  -7.836 -18.036 -19.486 -18.826 -19.213 -11.461  -4.420  -3.642  -5.295 -11.446
 -31.521   0.000   0.000  -6.701 -16.904 -17.404 -17.232  -8.439   5.174   3.598  -3.331 -14.393 -31.521
 -35.368   0.000   0.000   0.131 -16.904 -13.766  -4.971  10.223  12.435   4.555  -8.075 -19.333 -35.368
 -31.626   0.000   0.000   6.437 -16.904  -2.409   3.932   6.790  11.807   4.353  -2.715 -10.813 -31.626
 -23.683   0.000   0.000   8.459   2.848   0.857   1.419   9.708   9.797   2.893  -2.114  -7.731 -23.683
 -16.478   0.000   0.000  11.095   8.423   3.159   9.406  14.644   5.983   3.345  -2.269  -6.676 -16.478
  -3.256   0.000   0.000  14.881  15.100  20.503  36.706   9.159   7.802   7.159   2.221  -1.566  -3.256
CtermShift_transPro_transGly
   3.174  -6.894  -8.562  -4.033   1.427   5.830  42.445  29.234  24.466  22.249   0.000   0.000   3.174
   4.451  -3.480  -5.104   2.888  12.705  18.258  24.642   8.930   6.940  13.231   0.000   0.000   4.451
  11.910   3.114   1.210  10.957  21.869  29.343   8.740  -1.976   0.103   4.521   0.000   0.000  11.910
  18.760  10.882   5.599  13.627  18.204  10.454  -0.580  -5.473 -27.253  -8.834   0.000   0.000  18.760
  20.057  12.054  10.108  11.419   3.276  -5.264 -11.231 -23.435 -27.253 -17.703   0.000   0.000  20.057
  23.260  13.536  10.420   6.658  -5.007 -20.516 -29.228 -32.581 -27.253 -12.551   0.000   0.000  23.260
  22.801  10.647   6.371  -1.564 -26.038 -38.499 -33.913 -33.031 -18.851  18.019   0.000   0.000  22.801
